live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp,id
842,17,10,2,8,1,1,0,0,0,0,1,10,18,ENG,ad1ffcfd
1254,180,62,6,9,136,5,104,45,21,35,4,19,18,ENG,ad7b19ef
1068,327,5,2,4,73,322,0,0,0,0,3,32,18,ENG,ae0a7ddf
249,9,0,2,0,7,1,1,0,0,0,1,17,18,ENG,af721f98
252,28,14,3,4,30,4,10,3,4,3,5,9,18,ENG,aff418dc
17,1,0,0,0,2,0,0,0,0,0,0,0,18,ENG,b070482d
553,25,3,6,5,40,6,11,9,1,0,2,18,18,ENG,b0c71810
357,5,0,1,1,8,1,1,0,1,0,5,16,18,ENG,b1313ec4
782,221,26,0,2,75,174,21,14,7,0,6,35,18,ENG,b18095b6
303,234,75,0,0,0,0,0,0,0,0,0,0,18,ENG,b1b25949
1625,32,30,1,7,0,2,0,0,0,0,3,4,18,ENG,b217ef29
66,11,1,0,0,4,10,0,0,0,0,0,3,18,ENG,b27b49b4
1088,134,39,3,5,176,23,49,23,5,16,4,49,18,ENG,b28bbd58
695,18,1,6,3,76,14,0,0,0,0,3,39,18,ENG,b2bc3b1f
834,38,3,4,3,35,4,0,0,0,0,2,33,18,ENG,b318a643
1199,19,1,9,4,39,9,6,2,1,0,3,49,18,ENG,b400bde0
248,13,1,0,2,10,3,0,0,0,0,1,3,18,ENG,b581987a
142,12,1,0,0,2,0,0,0,0,0,0,2,18,ENG,b63f4077
569,27,2,7,1,2,3,0,0,0,0,0,16,18,ENG,b66315ae
1122,17,15,0,2,0,2,0,0,0,0,1,10,18,ENG,b6964eb6
819,4,3,2,14,6,1,0,0,0,0,2,14,18,ENG,b7d082af
1124,162,28,11,20,217,64,65,50,9,0,12,64,18,ENG,b827d5b3
132,6,6,0,0,1,0,0,0,0,0,0,0,18,ENG,b92dd711
1106,21,5,8,16,16,8,1,1,0,0,6,22,18,ENG,b98570d1
2143,23,20,8,20,13,3,0,0,0,0,8,43,18,ENG,b9fbae28
758,9,7,2,11,8,2,0,0,0,0,4,10,18,ENG,ba1e04b3
2438,100,65,2,25,15,35,0,0,0,0,4,16,18,ENG,ba23a904
710,35,4,1,11,102,6,18,6,9,1,11,36,18,ENG,bb5fbd2b
63,5,0,1,1,0,2,0,0,0,0,2,1,18,ENG,bcf30f17
50,11,0,0,0,5,11,0,0,0,0,0,3,18,ENG,bd1d1cbb
169,6,3,0,3,8,1,2,1,1,0,2,3,18,ENG,bd8a7d05
369,5,3,0,2,0,0,0,0,0,0,0,3,18,ENG,bda6ffd4
1348,323,34,2,14,121,265,24,18,4,0,12,42,18,ENG,be927d03
134,3,0,0,1,7,1,0,0,0,0,2,8,18,ENG,bf54c8cc
472,21,21,0,5,1,0,0,0,0,0,2,2,18,ENG,c0e27d1a
411,5,5,3,3,0,0,0,0,0,0,1,1,18,ENG,c204f844
297,11,0,2,2,9,0,0,0,0,0,2,12,18,ENG,c24dba2a
313,193,47,0,0,0,0,0,0,0,0,4,1,18,ENG,c3e39f12
41,2,2,0,1,2,0,0,0,0,0,1,3,18,ENG,c5942695
380,33,3,3,1,15,5,2,0,0,0,0,21,18,ENG,c596fcb0
1148,18,13,0,17,4,5,0,0,0,0,4,17,18,ENG,c5b7c315
80,0,0,0,1,1,0,0,0,0,0,1,0,18,ENG,c5bdb6e3
73,0,0,0,0,8,0,0,0,0,0,0,1,18,ENG,c5f13182
370,19,19,0,6,0,0,0,0,0,0,0,3,18,ENG,c61f1719
661,202,16,0,4,73,171,15,14,1,0,5,30,18,ENG,c6896eab
991,11,2,10,3,32,8,1,0,0,0,3,29,18,ENG,c691bfe2
0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,c7aee75b
241,12,0,9,2,5,2,0,0,0,0,2,6,18,ENG,c92e1a31
532,15,5,0,1,17,3,0,0,0,0,3,16,18,ENG,c951a6df
545,2,0,0,0,23,1,0,0,0,0,3,11,18,ENG,ca2bc3df
82,0,0,0,1,0,0,0,0,0,0,0,2,18,ENG,ca9178af
1,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,caa1a7f0
1044,24,20,0,5,2,4,0,0,0,0,4,7,18,ENG,caffaf5a
350,246,91,0,1,0,0,0,0,0,0,4,0,18,ENG,cb4f24c6
351,109,1,0,1,26,108,0,0,0,0,3,19,18,ENG,cc2d7ad5
765,507,169,0,1,0,0,0,0,0,0,11,1,18,ENG,cc70a1d5
1083,222,15,3,11,102,196,11,7,3,1,4,39,18,ENG,cd1acf9d
203,131,44,0,0,0,0,0,0,0,0,0,0,18,ENG,cde3309f
999,149,33,0,24,11,116,0,0,0,0,6,13,18,ENG,ce4246f5
390,6,0,2,0,2,2,0,0,0,0,0,7,18,ENG,ce5143da
54,1,1,0,0,1,0,0,0,0,0,1,3,18,ENG,ce9c203e
1249,37,12,15,8,18,17,4,0,0,0,9,39,18,ENG,cea4ee8f
1067,21,6,3,8,11,7,0,0,0,0,5,22,18,ENG,cee31595
1037,50,14,7,8,42,1,27,18,3,1,5,27,18,ENG,cf15bbb1
821,268,4,0,2,53,264,0,0,0,0,2,47,18,ENG,cfd5e123
314,149,11,0,3,39,138,0,0,0,0,2,17,18,ENG,cfe6238d
481,61,6,0,6,12,55,0,0,0,0,1,12,18,ENG,d0042ab9
235,2,2,1,2,10,0,0,0,0,0,0,10,18,ENG,d07e3b41
802,14,12,6,8,3,1,1,0,0,0,2,13,18,ENG,d080ed5e
657,492,154,0,1,0,0,0,0,0,0,6,0,18,ENG,d0b3ceb9
974,219,10,0,2,84,208,1,1,0,0,6,50,18,ENG,d2424d1b
1416,17,13,1,9,0,4,0,0,0,0,1,1,18,ENG,d2bff301
377,17,6,1,2,12,11,0,0,0,0,0,8,18,ENG,d328a254
1699,51,47,1,43,2,4,0,0,0,0,5,10,18,ENG,d368feb8
459,141,40,0,0,0,0,0,0,0,0,1,1,18,ENG,d436eb94
1716,96,34,0,0,31,62,0,0,0,0,4,24,18,ENG,d4cb83cc
866,134,29,3,2,138,46,59,27,22,0,5,39,18,ENG,d56543a0
452,293,114,0,1,0,0,0,0,0,0,9,0,18,ENG,d596e193
312,24,0,1,1,16,3,0,0,0,0,1,14,18,ENG,d5dd5f1f
419,18,7,3,1,4,0,0,0,0,0,2,8,18,ENG,d6f88a1d
344,48,5,0,1,6,43,0,0,0,0,2,5,18,ENG,d7492450
560,16,12,1,3,13,3,0,0,0,0,4,4,18,ENG,d790907f
593,17,10,1,11,0,7,0,0,0,0,2,5,18,ENG,d79a8c87
60,26,6,0,0,0,0,0,0,0,0,0,0,18,ENG,d822a850
1711,59,44,2,29,15,15,0,0,0,0,11,14,18,ENG,d8931174
345,2,2,1,1,4,0,0,0,0,0,0,6,18,ENG,d93c2511
166,5,0,0,0,9,1,0,0,0,0,2,10,18,ENG,d9cfca3d
850,35,7,3,0,45,5,0,0,0,0,2,27,18,ENG,da052c14
9,0,0,0,0,2,0,0,0,0,0,0,1,18,ENG,da2b8db3
1825,51,45,0,14,3,6,0,0,0,0,3,6,18,ENG,da7b447d
593,35,14,0,7,7,21,0,0,0,0,2,7,18,ENG,dc6f5bdd
1003,68,12,15,8,84,7,47,25,8,0,3,37,18,ENG,dd0daf32
316,8,1,0,2,40,3,4,1,3,0,1,21,18,ENG,de112b84
1074,14,11,0,0,2,3,0,0,0,0,2,6,18,ENG,def899bd
226,14,10,0,3,4,0,2,2,0,0,1,6,18,ENG,df540668
1734,40,37,3,21,1,3,0,0,0,0,4,3,18,ENG,e06683ca
610,11,8,1,5,2,2,0,0,0,0,2,7,18,ENG,e0900238
352,10,7,0,5,1,3,0,0,0,0,0,3,18,ENG,e0991c04
142,34,3,0,0,15,30,1,1,0,0,0,3,18,ENG,e0bc6fdc
2429,81,26,18,4,74,7,48,0,27,0,10,43,18,ENG,e2716bd0
955,96,12,8,4,86,19,62,43,9,0,4,32,18,ENG,e342ad68
550,87,6,0,3,20,81,0,0,0,0,3,18,18,ENG,e3a5814e
2707,279,68,41,44,248,45,151,12,71,2,22,67,18,ENG,e46012d4
79,29,5,1,1,8,20,4,1,2,0,1,3,18,ENG,e514ab62
413,30,0,4,3,5,5,0,0,0,0,1,4,18,ENG,e58a03c6
849,154,4,1,5,60,149,1,0,0,0,1,27,18,ENG,e5d01ecf
3056,180,73,11,37,102,18,89,48,26,1,12,29,18,ENG,e61b8aee
920,197,3,2,5,90,194,0,0,0,0,5,46,18,ENG,e726e11e
219,56,1,1,0,7,55,0,0,0,0,1,5,18,ENG,e76cb9cc
193,7,0,3,0,3,0,0,0,0,0,1,5,18,ENG,e77dc3b2
859,31,29,0,3,1,2,0,0,0,0,2,2,18,ENG,e7ca0439
1679,427,21,0,16,62,406,0,0,0,0,5,59,18,ENG,e860c42f
835,280,21,1,1,64,259,0,0,0,0,3,29,18,ENG,e9208654
111,3,1,0,2,7,0,0,0,0,0,0,10,18,ENG,e92cd3f7
725,14,2,1,3,12,4,0,0,0,0,6,24,18,ENG,e97fd090
1551,56,43,0,2,5,13,0,0,0,0,2,11,18,ENG,eaeca114
1245,29,8,2,8,2,6,1,0,0,0,9,9,18,ENG,eb58eef0
2526,107,92,4,47,18,14,1,0,0,0,14,41,18,ENG,eb7822d7
437,11,1,1,4,2,0,0,0,0,0,0,5,18,ENG,ebd0a048
879,194,57,6,8,139,52,85,54,19,9,9,12,18,ENG,ec7e6ad1
415,9,7,3,4,8,2,0,0,0,0,2,11,18,ENG,ec9a28ce
46,2,0,0,0,4,0,2,0,1,0,0,1,18,ENG,ed1e53f3
134,1,0,1,0,0,1,0,0,0,0,1,3,18,ENG,eed56f6c
1236,32,20,10,12,17,12,0,0,0,0,9,24,18,ENG,ef619b0b
85,6,0,0,1,4,6,0,0,0,0,0,1,18,ENG,efe6f6ac
440,52,16,5,2,50,0,30,21,5,0,5,17,18,ENG,f0021247
1140,94,37,9,23,62,10,30,13,13,3,7,27,18,ENG,f07be45a
530,171,9,0,5,46,162,0,0,0,0,7,34,18,ENG,f15a50e8
117,20,0,1,0,5,1,0,0,0,0,1,5,18,ENG,f1e8372d
1174,44,40,0,10,4,4,0,0,0,0,0,8,18,ENG,f25b010f
656,17,1,4,0,9,0,0,0,0,0,5,28,18,ENG,f2f29dda
24,2,0,0,0,2,0,2,2,0,0,0,1,18,ENG,f3709655
4,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG,f42456eb
1424,288,19,0,10,96,269,0,0,0,0,9,72,18,ENG,f4290206
403,13,10,1,1,0,3,0,0,0,0,2,5,18,ENG,f520049f
286,28,0,2,1,13,1,0,0,0,0,0,6,18,ENG,f586779e
738,41,14,0,3,1,27,0,0,0,0,1,4,18,ENG,f5deef4c
552,18,17,0,6,1,1,0,0,0,0,3,5,18,ENG,f5e6d08d
1705,54,45,2,25,5,9,0,0,0,0,6,7,18,ENG,f5efb153
148,2,1,0,2,9,1,0,0,0,0,1,5,18,ENG,f631c17f
3,1,0,0,0,0,0,1,0,0,0,0,1,18,ENG,f6d7d690
858,163,73,2,6,213,3,87,31,40,6,6,33,18,ENG,f72293fc
332,235,51,0,1,0,0,0,0,0,0,4,0,18,ENG,f76e6b4e
901,30,21,1,31,7,9,0,0,0,0,0,4,18,ENG,f7d50789
1383,44,28,1,4,1,4,0,0,0,0,2,12,18,ENG,f7ee69fb
1902,285,4,7,4,64,281,0,0,0,0,6,61,18,ENG,f874dd44
922,58,43,0,2,4,15,0,0,0,0,3,4,18,ENG,f8fcd2a5
853,6,0,2,3,51,4,1,0,1,0,2,67,18,ENG,fa031b34
484,100,22,0,13,2,78,0,0,0,0,0,5,18,ENG,faf55ce4
198,8,0,1,0,19,3,0,0,0,0,2,15,18,ENG,fb2dec57
5,3,1,0,0,2,0,2,0,0,0,0,0,18,ENG,fc166e49
234,26,6,0,1,20,2,15,2,2,10,1,2,18,ENG,fd3f57ce
1393,6,3,2,29,12,0,0,0,0,0,6,31,18,ENG,fdd85f94
4,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,fe012aca
1251,105,66,8,22,23,9,7,1,3,3,11,23,18,ENG,ff527768
334,58,16,1,1,48,0,23,13,4,3,1,14,18,ENG,ff9fcd4d
163,1,0,2,1,7,0,0,0,0,0,1,9,18,ENG,ffec9769
617,48,1,6,1,18,7,0,0,0,0,2,21,19,ENG,00459419
135,2,2,0,6,0,0,0,0,0,0,0,1,19,ENG,00963611
814,267,23,2,4,93,214,30,13,16,1,6,36,19,ENG,01226327
1919,35,31,5,13,11,2,1,0,0,0,9,41,19,ENG,02b29014
12,0,0,0,0,0,0,0,0,0,0,1,1,19,ENG,03e48abb
1267,341,8,0,4,81,333,0,0,0,0,3,49,19,ENG,0420d84f
533,145,6,2,1,21,139,0,0,0,0,2,23,19,ENG,0442183b
32,0,0,0,0,1,0,0,0,0,0,0,1,19,ENG,059948df
11,0,0,0,1,0,0,0,0,0,0,1,0,19,ENG,074d8166
395,11,1,5,5,14,0,0,0,0,0,3,14,19,ENG,07802f7f
10,4,0,0,0,3,4,0,0,0,0,0,2,19,ENG,07ace8c3
289,15,6,1,3,23,4,5,2,0,2,4,17,19,ENG,08452314
279,49,1,0,4,9,48,0,0,0,0,0,7,19,ENG,08aa17d0
442,129,3,0,1,17,126,0,0,0,0,2,21,19,ENG,099e666f
735,174,7,0,6,5,167,0,0,0,0,2,10,19,ENG,09fec029
1330,69,17,1,19,1,52,0,0,0,0,6,8,19,ENG,0bad4516
1230,21,16,0,7,1,5,0,0,0,0,1,5,19,ENG,0d267745
69,6,0,1,1,1,1,1,0,0,0,0,3,19,ENG,0d4ceb32
158,85,18,0,1,0,0,0,0,0,0,3,0,19,ENG,0d85a4e8
1135,54,42,0,3,4,12,0,0,0,0,2,12,19,ENG,0db5d2c8
299,19,0,2,1,6,1,0,0,0,0,2,14,19,ENG,0f7533cd
2020,40,34,13,13,4,6,0,0,0,0,10,25,19,ENG,101da2b5
1542,161,62,2,25,108,3,93,33,34,4,4,19,19,ENG,10efd0e1
695,71,6,0,8,8,65,0,0,0,0,0,9,19,ENG,111c3236
2974,69,30,0,53,6,39,0,0,0,0,10,7,19,ENG,119b9a8e
108,13,0,0,0,3,13,0,0,0,0,0,3,19,ENG,11b9265b
226,6,0,1,3,3,0,0,0,0,0,1,7,19,ENG,129af0db
850,477,77,0,8,209,285,115,62,43,0,8,34,19,ENG,12aa7661
33,2,1,0,0,0,1,0,0,0,0,1,2,19,ENG,12c50af5
1077,17,1,2,13,3,1,0,0,0,0,3,12,19,ENG,1598599e
4,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,15d561fa
1125,17,14,0,23,5,3,0,0,0,0,8,6,19,ENG,15ea812b
226,5,0,0,2,22,2,3,0,2,1,0,1,19,ENG,15f3ec41
1092,75,28,7,2,42,7,38,8,9,1,10,14,19,ENG,16380240
153,7,2,0,2,3,2,1,1,0,0,0,3,19,ENG,165bed61
257,5,0,0,2,1,0,0,0,0,0,1,6,19,ENG,16ceb862
803,223,13,0,2,31,210,0,0,0,0,3,33,19,ENG,17370b95
241,6,0,0,0,10,1,5,1,0,0,1,16,19,ENG,1770bd68
752,33,0,3,1,36,4,0,0,0,0,4,29,19,ENG,178ae8f8
301,30,2,7,2,9,0,0,0,0,0,3,13,19,ENG,189cee7b
2491,58,47,8,28,1,11,0,0,0,0,8,7,19,ENG,18b896d6
30,1,1,0,0,2,0,0,0,0,0,0,0,19,ENG,18b999f4
815,57,31,3,19,1,26,0,0,0,0,1,9,19,ENG,1900032e
109,6,2,1,0,6,4,0,0,0,0,1,4,19,ENG,1931bde9
1181,41,16,1,28,16,6,0,0,0,0,2,16,19,ENG,1961b2aa
17,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,19b8b0b9
538,30,1,0,0,9,1,0,0,0,0,3,16,19,ENG,19ba6c6d
809,18,16,1,3,4,2,0,0,0,0,2,4,19,ENG,1a2935f6
370,64,4,0,2,3,60,0,0,0,0,1,6,19,ENG,1a4ef233
583,195,9,0,3,37,186,0,0,0,0,5,19,19,ENG,1ae30132
190,3,0,2,2,3,0,0,0,0,0,3,4,19,ENG,1b7ec703
1558,554,90,0,4,280,375,89,34,48,1,7,77,19,ENG,1b84dbe1
50,11,1,0,0,0,0,0,0,0,0,0,0,19,ENG,1bebde9d
1506,17,15,2,21,3,2,0,0,0,0,1,24,19,ENG,1c7012b8
445,14,13,0,3,0,1,0,0,0,0,0,4,19,ENG,1cb49278
265,4,0,1,0,1,0,0,0,0,0,2,5,19,ENG,1d6ac165
567,85,46,2,16,54,1,38,18,13,1,2,10,19,ENG,1d8c99b0
673,136,12,0,3,32,123,1,0,0,0,3,23,19,ENG,1e0b6a73
625,7,2,1,1,53,3,2,0,0,0,1,27,19,ENG,1ecb65be
1145,125,32,1,0,28,93,0,0,0,0,5,13,19,ENG,1f9a3a04
867,205,21,0,0,22,178,6,0,0,0,2,27,19,ENG,20b104bc
216,8,6,0,3,2,2,0,0,0,0,1,2,19,ENG,21166ff4
1607,404,48,3,3,185,283,73,17,35,0,14,51,19,ENG,21512407
547,30,8,10,15,12,14,0,0,0,0,1,14,19,ENG,21a66f6a
103,0,0,0,0,15,0,0,0,0,0,1,5,19,ENG,24396398
402,7,1,1,1,19,4,0,0,0,0,2,15,19,ENG,2513a588
773,330,103,0,4,0,0,0,0,0,0,2,2,19,ENG,2628fd2b
711,484,165,0,0,0,0,0,0,0,0,7,1,19,ENG,2642bf6c
269,12,0,1,2,10,0,2,0,1,1,2,8,19,ENG,26679cdf
513,12,1,5,1,6,1,1,1,0,0,9,18,19,ENG,2691c772
15,0,0,0,0,0,0,0,0,0,0,0,1,19,ENG,2696b6a9
455,15,7,4,0,16,2,6,1,5,0,2,7,19,ENG,26f6dca8
1456,49,36,2,49,2,13,0,0,0,0,5,16,19,ENG,282f75f3
9,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,2876eaa3
1035,23,19,0,4,1,4,0,0,0,0,6,8,19,ENG,28b40c9c
863,296,40,0,2,0,0,0,0,0,0,2,1,19,ENG,28d596a0
1655,37,33,3,18,0,4,0,0,0,0,8,3,19,ENG,2928dca2
704,69,16,6,13,67,6,35,23,10,1,2,10,19,ENG,29733c72
156,8,0,1,2,1,0,0,0,0,0,1,9,19,ENG,2973d8ff
1365,34,9,0,5,27,24,0,0,0,0,5,28,19,ENG,2acd49b9
397,8,5,1,6,10,3,0,0,0,0,2,11,19,ENG,2afc7272
892,58,3,7,2,98,5,50,2,39,0,5,35,19,ENG,2b114be3
809,14,5,2,10,9,4,0,0,0,0,3,5,19,ENG,2b471f99
738,10,1,5,0,19,6,0,0,0,0,4,24,19,ENG,2b622f01
301,9,6,0,1,3,3,0,0,0,0,0,4,19,ENG,2b91cf8e
396,11,4,6,6,24,1,5,3,1,0,2,11,19,ENG,2c0f8e9e
1912,267,114,2,28,185,8,143,54,28,52,10,32,19,ENG,2ce2508a
2488,347,40,2,19,135,303,4,0,3,0,5,51,19,ENG,2e4f5f03
612,65,11,3,7,17,2,0,0,0,0,3,12,19,ENG,2f4c5a52
1362,36,15,1,9,8,2,2,1,0,0,1,15,19,ENG,2f7acede
1388,241,43,6,15,134,94,92,27,36,1,7,46,19,ENG,2f90f6b8
301,5,0,1,0,23,5,0,0,0,0,1,15,19,ENG,2ff964a0
10,1,0,0,0,1,1,0,0,0,0,0,1,19,ENG,31dce0c8
109,37,2,0,2,1,35,0,0,0,0,0,4,19,ENG,3201b03d
1368,107,35,1,16,17,72,0,0,0,0,13,16,19,ENG,321a71a7
182,11,10,0,1,0,1,0,0,0,0,0,0,19,ENG,3233eefd
315,19,4,4,4,17,0,9,4,5,0,2,7,19,ENG,32f60ed8
642,13,3,3,3,17,8,0,0,0,0,3,24,19,ENG,3312f911
185,11,8,4,2,1,2,1,1,0,0,2,1,19,ENG,33508c78
490,41,12,2,2,85,3,26,19,4,1,6,24,19,ENG,33af5b9e
190,158,46,0,0,0,0,0,0,0,0,2,0,19,ENG,34ccf6fa
717,170,43,0,5,145,22,92,58,31,1,5,13,19,ENG,3515d404
59,1,1,0,1,1,0,0,0,0,0,0,0,19,ENG,356a9a62
806,28,27,1,5,1,1,0,0,0,0,2,8,19,ENG,3626f7d9
399,268,79,0,1,0,0,0,0,0,0,1,1,19,ENG,36c2ca73
592,89,54,4,18,50,3,31,14,14,1,4,12,19,ENG,3727dd3c
749,107,57,1,6,77,1,49,34,10,4,8,21,19,ENG,3730fcbc
12,1,0,0,1,3,0,0,0,0,0,0,2,19,ENG,381d7d54
120,26,1,0,0,8,25,0,0,0,0,0,6,19,ENG,3831b9fe
13,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,38c7feef
938,99,0,4,3,6,5,0,0,0,0,5,12,19,ENG,3925dbd6
1008,216,11,3,4,51,202,3,1,1,0,5,49,19,ENG,3935e52e
725,63,14,8,3,62,8,9,4,1,0,5,37,19,ENG,39583cfd
941,27,4,4,7,7,7,0,0,0,0,3,14,19,ENG,3a24769f
749,424,101,0,2,0,0,0,0,0,0,2,2,19,ENG,3a949a25
860,248,59,1,4,0,0,0,0,0,0,4,1,19,ENG,3bb7b8b4
23,0,0,0,0,0,0,0,0,0,0,0,1,19,ENG,3be1a627
1115,17,7,7,12,61,5,5,3,0,1,6,28,19,ENG,3ca7254a
1447,157,64,0,15,11,93,0,0,0,0,6,10,19,ENG,3e5e4e63
334,1,0,2,0,23,1,0,0,0,0,1,15,19,ENG,3ea50f67
1726,85,23,10,17,70,35,25,3,3,0,7,44,19,ENG,3eb22ec9
1724,81,52,4,12,11,29,0,0,0,0,5,16,19,ENG,3f2d59fe
773,128,15,0,4,32,112,1,0,1,0,2,14,19,ENG,3fe6bd8c
241,6,1,0,1,18,4,0,0,0,0,1,14,19,ENG,4047c976
801,84,21,3,5,1,63,0,0,0,0,3,6,19,ENG,4115ce4e
11,1,0,0,0,1,0,0,0,0,0,0,1,19,ENG,41cc19c2
228,2,1,0,4,2,1,0,0,0,0,2,5,19,ENG,41fb0f4e
113,0,0,0,0,1,0,0,0,0,0,2,3,19,ENG,422862ea
830,21,0,11,2,43,5,1,0,0,0,7,28,19,ENG,43458538
971,16,12,3,2,6,1,2,0,1,0,3,19,19,ENG,436a9dd0
112,3,0,0,5,5,2,0,0,0,0,0,7,19,ENG,43a166b4
6,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,44361ade
694,19,4,8,6,52,4,9,5,4,0,4,37,19,ENG,4468ec10
1110,210,11,0,3,43,192,7,3,2,0,0,34,19,ENG,44781702
1893,75,71,11,61,26,2,2,2,0,0,9,35,19,ENG,44bfb6c5
1086,23,19,2,5,2,4,0,0,0,0,2,15,19,ENG,450ab6fc
623,403,79,0,1,0,0,0,0,0,0,6,1,19,ENG,4535e4bb
415,30,0,3,4,28,1,0,0,0,0,0,22,19,ENG,45963054
649,133,11,1,4,61,122,0,0,0,0,0,11,19,ENG,45da6694
3071,50,49,34,11,2,1,0,0,0,0,12,31,19,ENG,45db685d
3,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,46b5375e
0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4701e130
276,8,5,2,1,3,3,0,0,0,0,2,4,19,ENG,47a34c4f
1294,129,44,2,19,137,8,75,25,38,2,12,46,19,ENG,47b7e3af
832,438,147,0,11,0,0,0,0,0,0,5,0,19,ENG,4806ec67
8,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4830e0af
1375,134,39,5,17,87,4,42,35,0,5,16,23,19,ENG,495945ef
1096,12,7,1,7,3,3,0,0,0,0,3,23,19,ENG,4b511457
20,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4b6bcb0d
1280,26,1,16,3,9,18,2,0,0,0,8,22,19,ENG,4c370d81
740,52,1,6,1,13,8,1,0,0,0,4,27,19,ENG,4d034881
1,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4e015693
601,10,1,4,2,12,0,0,0,0,0,2,16,19,ENG,4e9a0555
859,220,20,0,3,75,192,8,1,6,0,3,38,19,ENG,4f974391
135,8,8,1,2,0,0,0,0,0,0,0,0,19,ENG,50b51fac
542,5,4,2,6,2,0,0,0,0,0,1,3,19,ENG,51b41c5c
1212,139,11,2,7,39,128,0,0,0,0,1,16,19,ENG,51cf8561
245,20,19,0,2,0,1,0,0,0,0,3,3,19,ENG,52105203
1557,68,38,2,10,28,7,23,5,6,1,7,24,19,ENG,52611641
694,110,7,2,3,51,103,0,0,0,0,0,17,19,ENG,5271c8f1
450,135,4,0,1,55,131,0,0,0,0,5,29,19,ENG,531a4aa8
116,2,0,1,0,4,1,0,0,0,0,0,9,19,ENG,5343eb4e
786,459,149,1,16,0,0,0,0,0,0,3,1,19,ENG,53af52f3
2563,381,38,2,4,118,343,0,0,0,0,6,74,19,ENG,53cad200
541,15,10,1,1,1,5,0,0,0,0,3,10,19,ENG,5534217d
637,24,12,11,15,16,4,1,0,1,0,2,19,19,ENG,56f7a928
896,201,20,1,18,37,180,1,0,0,0,4,32,19,ENG,57df7a11
59,2,0,1,0,1,0,2,0,0,0,0,1,19,ENG,58eee997
431,6,0,3,0,8,1,0,0,0,0,2,14,19,ENG,59e6e5bf
164,6,4,0,2,0,2,0,0,0,0,0,3,19,ENG,5a4280b1
614,1,0,0,3,7,1,0,0,0,0,0,13,19,ENG,5a7301ae
1702,57,46,5,37,5,5,1,0,0,0,5,15,19,ENG,5acc4a10
307,9,1,0,0,15,5,0,0,0,0,1,17,19,ENG,5bddccc9
289,59,4,0,1,24,55,0,0,0,0,0,13,19,ENG,5c2b4f07
887,264,7,1,3,36,257,0,0,0,0,1,25,19,ENG,5cec2487
140,3,0,1,0,7,0,0,0,0,0,2,5,19,ENG,5e508d0d
1578,41,33,9,12,15,6,2,0,0,0,6,33,19,ENG,5ea8ef20
549,31,0,5,5,46,0,0,0,0,0,1,18,19,ENG,5eae500a
482,49,3,1,7,28,41,5,2,3,0,2,22,19,ENG,5eebbfdf
1738,28,15,0,23,2,13,0,0,0,0,0,5,19,ENG,5eecec3d
20,7,1,0,0,2,6,0,0,0,0,0,1,19,ENG,5ef608f7
549,337,62,0,0,0,0,0,0,0,0,3,0,19,ENG,5f0241b2
1603,364,46,5,7,42,316,2,0,1,1,4,33,19,ENG,5f09991f
12,2,0,0,0,0,0,0,0,0,0,0,0,19,ENG,601ef102
140,5,3,0,0,0,2,0,0,0,0,0,5,19,ENG,6250083a
202,10,0,1,3,3,2,0,0,0,0,0,4,19,ENG,6265208f
77,31,5,0,0,0,0,0,0,0,0,0,0,19,ENG,63d17038
646,52,12,9,9,47,12,27,11,11,1,3,16,19,ENG,6421ec64
483,28,5,3,1,38,4,15,7,4,0,2,17,19,ENG,6438d426
22,0,0,0,0,1,0,0,0,0,0,0,0,19,ENG,645a3363
5,2,1,0,0,0,1,0,0,0,0,0,0,19,ENG,64b08de7
1336,22,7,1,23,2,3,0,0,0,0,7,24,19,ENG,653ee42d
156,5,0,1,0,14,0,1,1,0,0,1,7,19,ENG,65585e3a
353,15,5,1,4,12,3,6,4,0,1,0,7,19,ENG,6639e500
894,236,14,0,2,48,222,0,0,0,0,4,32,19,ENG,6813ac34
94,0,0,1,0,0,0,0,0,0,0,2,0,19,ENG,68796d61
239,33,5,2,1,48,2,24,7,6,8,1,18,19,ENG,68dc0dac
491,57,11,4,2,37,15,26,9,9,0,0,29,19,ENG,6992791d
3,0,0,0,0,1,0,0,0,0,0,0,1,19,ENG,6a189491
716,101,8,5,1,66,64,27,6,12,2,3,34,19,ENG,6aa3e78b
746,62,23,0,3,2,39,0,0,0,0,2,5,19,ENG,6adbc307
1988,14,9,6,16,12,5,0,0,0,0,6,36,19,ENG,6b47c5db
